Name,Address,Culture,Religion,Language,Services,Postcode,State,Phone,Email,Website,Longitude,Latitude,ID
Bilyara Home Care,1 HOLMAN Place COWRA 2794 NSW Australia,"Australian, Australian Aboriginal","Anglican, Baptist, Buddhism, Catholic, Churches of Christ, Eastern Orthodox, Hinduism, Islam, Jehovah's Witnesses, Judaism, Latter-day Saints, Lutheran, Oriental Orthodox, Other Christian, Other Protestant, Pentecostal, Presbyterian and Reformed, Salvation Army, Seventh-day Adventist, Uniting Church",NA,"Assistive Technology, Continence Advisory, Dementia, Hearing, In-home respite care, Mental Health, Mobility, People with terminal illness, Vision, Wellness and reablement",2794,NSW,6.10263E+11,homecare@bilyara.org.au,http://bilyara.org.au,148.6946778,-33.8243226,692
Anglicare At Home - Western Sydney and Mountains,91A KURRAJONG Avenue MOUNT DRUITT 2770 NSW Australia,NA,NA,NA,"Assistive Technology, Continence Advisory, Dementia, In-home respite care, Mobility, People with terminal illness, Wellness and reablement",2770,NSW,6.113E+11,athomeclientservices@anglicare.org.au,http://www.anglicare.org.au,150.8078045,-33.763221,693
Gilgai Aboriginal Centre Home Care Packages,2 BINDAREE Street HEBERSHAM 2770 NSW Australia,Australian Aboriginal,NA,NA,NA,2770,NSW,6.10298E+11,hcp@gilgai.org.au,NA,150.8231645,-33.7500657,694
Home Care Assistance North West Sydney,17 ALICIA Street GLENWOOD 2768 NSW Australia,"Albanian, Arab, Armenian, Australian, Australian Aboriginal, Bosnian, Chinese, Croatian, Dutch, Egyptian, Filipino, German, Greek, Hungarian, Indian, Italian, Lebanese, Macedonian, Polish, Russian, Serbian, Sri Lankan, Ukrainian, Vietnamese","Anglican, Anglican Catholic Church, Anglican Church of Australia, Armenian Apostolic, Baptist, Buddhism, Catholic, Hinduism, Islam, Jehovah's Witnesses, Judaism, Oriental Orthodox, Other Christian, Uniting Church",NA,"Assistive Technology, Continence Advisory, Dementia, Hearing, In-home respite care, Mental Health, Mobility, People with terminal illness, Vision, Wellness and reablement",2768,NSW,6.10291E+11,kbala@homecareassistance.com,http://www.homecareassistancenorthwestsydney.com.au,150.9235301,-33.7328458,695
Residential Gardens,420 WOODSTOCK Avenue ROOTY HILL 2766 NSW Australia,"African American, Anglo-Burmese, Arab, Australian, Australian Aboriginal, Australian South Sea Islander, Brazilian, British, Catalan, Central American, Chilean, Costa Rican, Cuban, Ecuadorian, English, Fijian, Filipino, Hawaiian, Hispanic (North American), Irish, Italian, Jewish, Maltese, Mauritian, Melanesian and Papuan, Mexican, New Zealander, Nicaraguan, Nigerian, North American, Paraguayan, Peruvian, Portuguese, Puerto Rican, Roma/Gypsy, Romanian, Salvadoran, Scottish, South American, Spanish, Uruguayan, Venezuelan, Welsh","Aboriginal Evang. Missions, Agnosticism, Albanian Orthodox, Ancestor Veneration, Ancient Church of the East, Anglican, Anglican Catholic Church, Anglican Church of Australia, Antiochian Orthodox, Apostolic Church (Australia), Apostolic Church of Queensland, Armenian Apostolic, Assemblies of God, Assyrian Apostolic, Assyrian Church of the East, Atheism, Aust. Aboriginal Trad. Religs., Baptist, Born Again Christian, Buddhism, Catholic, Churches of Christ, Eastern Orthodox, Hinduism, Jehovah's Witnesses, Judaism, Latter-day Saints, Lutheran, Oriental Orthodox, Other Christian, Pentecostal, Presbyterian and Reformed, Seventh-day Adventist, Uniting Church","Catalan, Chinese, English, Esperanto, Fijian, Irish, Italian, Mandarin, Other African Languages, Portuguese, Spanish, Vietnamese, Welsh","Assistive Technology, Continence Advisory, Dementia, Hearing, In-home respite care, Mental Health, Mobility, People with terminal illness, Vision, Wellness and reablement",2766,NSW,6.10289E+11,info@residentialgardens.com.au,http://www.residentialgardens.com.au,150.8326803,-33.7591661,696
Our Lady of Consolation Home Care,32 EVANS Road ROOTY HILL 2766 NSW Australia,NA,NA,NA,"Dementia, In-home respite care, Mobility, Wellness and reablement",2766,NSW,6.10298E+11,packagedcare@oloc.com.au,NA,150.846673,-33.782769,697
St Simeon Village Community Services,261 HYATTS Road PLUMPTON 2761 NSW Australia,"Bosnian, Chinese, Croatian, Dutch, Egyptian, Filipino, German, Greek, Hungarian, Indian, Italian, Lebanese, Macedonian, Maltese, Polish, Russian, Serbian, Sri Lankan, Ukrainian, Vietnamese","Anglican, Baptist, Buddhism, Catholic, Churches of Christ, Eastern Orthodox, Hinduism, Islam, Jehovah's Witnesses, Judaism, Latter-day Saints, Lutheran, Oriental Orthodox, Other Christian, Other Protestant, Pentecostal, Presbyterian and Reformed, Salvation Army, Seventh-day Adventist, Uniting Church","Arabic, Cantonese, Croatian, Greek, Italian, Mandarin, Polish, Serbian, Spanish, Vietnamese","Continence Advisory, Dementia, Hearing, In-home respite care, Mental Health, Mobility, People with terminal illness, Vision, Wellness and reablement",2761,NSW,6.10286E+11,homecare@stsimeon.org.au,http://www.stsimeon.org.au,150.8321231,-33.7576576,698
Benevolent Society - Home Support - South West Sydney and Southern Highlands,14 GREAT WESTERN Highway WERRINGTON 2760 NSW Australia,NA,NA,NA,NA,2760,NSW,6.118E+11,customercare@benevolent.org.au,http://https://www.benevolent.org.au/services,150.7432244,-33.7658249,699
Just Better Care Hawkesbury Nepean,636 TERRACE Road FREEMANS REACH 2756 NSW Australia,NA,NA,"Croatian, Czech, Dutch, English, Filipino/Tagalog, German, Greek, Hindi, Italian, Kannadai/Kannarese, Maltese, Nepali, Serbian, Spanish","Assistive Technology, Continence Advisory, Dementia, Hearing, In-home respite care, Mental Health, Mobility, People with terminal illness, Vision, Wellness and reablement",2756,NSW,6.10246E+11,mailhn@justbettercare.com,http://justbettercare.com,150.7814363,-33.5614628,700
Wendy's Home Care,323 GEORGE Street WINDSOR 2756 NSW Australia,NA,NA,NA,NA,2756,NSW,6.10246E+11,admin@wendyshome.com.au,http://www.wendyshome.com.au,150.8163517,-33.6093757,701
Home Care Assistance Greater Parramatta,Shop 14 429 HIGH Street PENRITH 2750 NSW Australia,"Bosnian, Chinese, Croatian, Dutch, Egyptian, Filipino, German, Greek, Hungarian, Indian, Italian, Lebanese, Macedonian, Maltese, Polish, Russian, Serbian, Sri Lankan, Ukrainian, Vietnamese","Anglican, Baptist, Buddhism, Catholic, Churches of Christ, Eastern Orthodox, Hinduism, Islam, Jehovah's Witnesses, Judaism, Latter-day Saints, Lutheran, Oriental Orthodox, Other Christian, Other Protestant, Pentecostal, Presbyterian and Reformed, Salvation Army, Seventh-day Adventist, Uniting Church","Arabic, Cantonese, Chinese, Croatian, English, Greek, Hindi, Italian, Mandarin, Nepali, Polish, Spanish, Vietnamese","Assistive Technology, Continence Advisory, Dementia, Hearing, In-home respite care, Mental Health, Mobility, People with terminal illness, Vision, Wellness and reablement",2750,NSW,6.10248E+11,skarki@homecareassistance.com,http://www.homecareassistancegreaterparramatta.com.au,150.6977905,-33.7533773,702
RSL LifeCare at Home - Western Sydney,64 GLEBE Place PENRITH 2750 NSW Australia,NA,NA,NA,"Assistive Technology, Continence Advisory, Dementia, Hearing, In-home respite care, Mental Health, Mobility, People with terminal illness, Vision, Wellness and reablement",2750,NSW,6.1029E+11,sydneyenquiry@rsllifecare.org.au,http://rsllifecareathome.org.au,150.7100389,-33.7511892,703
Valmar Tumut & Districts Aged Assistance Services,66-68 Russell Street TUMUT 2720 NSW Australia,NA,NA,NA,NA,2720,NSW,6.10269E+11,agedservices@valmar.com.au,http://www.valmar.com.au,148.2234376,-35.3025207,704
Finley Regional Care,26 DAWE Avenue FINLEY 2713 NSW Australia,NA,NA,NA,NA,2713,NSW,6.10359E+11,ben.levesque@finleyregionalcare.com.au,NA,145.568136,-35.641749,705
Finley Regional Care - Complete Care,Dawe Avenue FINLEY 2713 NSW Australia,NA,NA,NA,"Continence Advisory, Dementia, In-home respite care, Mobility, People with terminal illness, Vision, Wellness and reablement",2713,NSW,6.10359E+11,homecare@finleyregionalcare.com.au,http://www.finleyregionalcare.com.au,145.5689435,-35.6413929,706
Intereach Community Support - Western,78 NAPIER Street DENILIQUIN 2710 NSW Australia,NA,NA,NA,"Assistive Technology, Continence Advisory, Dementia, Hearing, In-home respite care, Mental Health, Mobility, People with terminal illness, Vision, Wellness and reablement",2710,NSW,6.10359E+11,cstw@intereach.com.au,http://www.intereach.com.au,144.9594411,-35.5312594,707
"Cypress View Lodge, Apartments And HCPs",16-24 Kookaburra Avenue COLEAMBALLY 2707 NSW Australia,NA,NA,NA,NA,2707,NSW,6.1027E+11,capaa@bigpond.com,NA,145.8803872,-34.8086867,708
Allawah Community Care - Home Care Packages,60 MIRROOL Street  South COOLAMON 2701 NSW Australia,NA,NA,NA,NA,2701,NSW,6.10269E+11,krobinson@coolamon.nsw.gov.au,http://www.coolamon.nsw.gov.au,147.1999471,-34.8205339,709
Dyirri-Bang-GU Aboriginal Aged Care Service,16 Yambil St Street GRIFFITH 2680 NSW Australia,NA,NA,NA,NA,2680,NSW,6.1027E+11,candykilby@dyirribanggu.org.au,https://dyirribanggu.org.au/,146.0495161,-34.2899776,710
Valmar Griffith Aged Centre Based Respite,78 KOOKORA Street GRIFFITH 2680 NSW Australia,Italian,NA,NA,NA,2680,NSW,6169646493,cherylmansell@valmar.com.au,www.valmar.com.au,146.0326155,-34.2845922,711
Pinnacle Community Services - Temora,294 HOSKINS Street TEMORA 2666 NSW Australia,NA,NA,NA,NA,2666,NSW,6.1027E+11,saxtell@pinnaclecommunityservices.com.au,NA,147.5352127,-34.4511881,712
Carrathool Shire Multi Service Outlet,9-11 COBRAM Street GOOLGOWI 2652 NSW Australia,NA,NA,English,NA,2652,NSW,6.1027E+11,lfisk@carrathool.nsw.gov.au,NA,145.7091354,-33.9815563,713
Just Better Care South West NSW,20 TARAKAN Avenue ASHMONT 2650 NSW Australia,"Afrikaner, Australian, Australian Aboriginal, Dutch, German","Anglican, Baptist, Buddhism, Catholic, Churches of Christ, Lutheran, Other Christian, Other Protestant, Pentecostal, Presbyterian and Reformed, Salvation Army, Uniting Church","Afrikaans, German","Continence Advisory, Dementia, Hearing, In-home respite care, Mental Health, Mobility, People with terminal illness, Vision, Wellness and reablement",2650,NSW,6.10269E+11,mailswnsw@justbettercare.com,NA,147.3353907,-35.1263649,714
UPA HCP Wagga Wagga,23 ALBURY Street WAGGA WAGGA 2650 NSW Australia,NA,NA,English,"Continence Advisory, Dementia, Hearing, In-home respite care, Mobility, Vision, Wellness and reablement",2650,NSW,6.10269E+11,sandy@upamurray.org.au,http://www.upa.org.au,147.3560982,-35.1131487,715
Forrest Community Services,11 CHASTON Street WAGGA WAGGA 2650 NSW Australia,NA,NA,NA,NA,2650,NSW,6.10269E+11,dwhitton@forrestcentre.com.au,http://www.forrestcentre.com.au,147.3536664,-35.1213496,716
Home at Heart Pty Ltd (Riverina),136 FITZMAURICE Street WAGGA WAGGA 2650 NSW Australia,NA,NA,NA,"Assistive Technology, Continence Advisory, Dementia, Hearing, In-home respite care, Mental Health, Mobility, People with terminal illness, Vision, Wellness and reablement",2650,NSW,6.10436E+11,maria@homeatheart.com.au,NA,147.3685013,-35.104223,717
The Haven,156 Bourke Street WAGGA WAGGA 2650 NSW Australia,NA,NA,NA,"Assistive Technology, Continence Advisory, Dementia, Hearing, In-home respite care, Mental Health, Mobility, People with terminal illness, Vision, Wellness and reablement",2650,NSW,6.10269E+11,reception@haven.net.au,http://www.haven.net.au,147.3491371,-35.1374166,718
RSL LifeCare at Home - Riverina,50-56 MCKELL Avenue MOUNT AUSTIN 2650 NSW Australia,NA,NA,NA,"Assistive Technology, Continence Advisory, Dementia, Hearing, In-home respite care, Mental Health, Mobility, People with terminal illness, Vision, Wellness and reablement",2650,NSW,6.10269E+11,riverinaenquiry@rsllifecare.org.au,http://rsllifecareathome.org.au,147.3473414,-35.1365715,719
Right at Home Southern NSW - No Admin or Case Management Fees,94 MORGAN Street WAGGA WAGGA 2650 NSW Australia,"Australian, Australian Aboriginal, Australian South Sea Islander, Bosnian, Chinese, Dutch, Egyptian, Filipino, German, Greek, Indian, Italian, Lebanese, Macedonian, Russian, Sri Lankan, Vietnamese","Anglican, Baptist, Buddhism, Catholic, Churches of Christ, Hinduism, Jehovah's Witnesses, Judaism, Latter-day Saints, Lutheran, Oriental Orthodox, Other Christian, Presbyterian and Reformed, Salvation Army, Seventh-day Adventist, Uniting Church",NA,"Continence Advisory, Dementia, In-home respite care, Mental Health, People with terminal illness, Wellness and reablement",2650,NSW,6.1026E+11,care.snsw@rightathome.com.au,http://www.rightathome.com.au/snsw,147.3679664,-35.1161863,720
Wagga Wagga Meals on Wheels,1 RURAL Place WAGGA WAGGA 2650 NSW Australia,NA,NA,NA,NA,2650,NSW,6.10269E+11,waggamow@bigpond.com,waggamealsonwheels.com,147.3717688,-35.1079745,721
UPA Homecare Packages Murray,342 WAGGA Road LAVINGTON 2641 NSW Australia,NA,NA,NA,"Assistive Technology, Continence Advisory, Dementia, Hearing, In-home respite care, Mobility, Vision, Wellness and reablement",2641,NSW,6.1026E+11,communitycare@upamurray.org.au,http://www.upa.org.au,146.9369035,-36.0500273,722
Lutheran Community Services,1084 PEMBERTON Street WEST ALBURY 2640 NSW Australia,Indian,"Buddhism, Catholic, Hinduism, Islam, Judaism, Lutheran, Other Christian, Other Protestant",Italian,"Dementia, In-home respite care, People with terminal illness, Wellness and reablement",2640,NSW,6.1026E+11,emma.williamson@lacalbury.com,https://www.lacalbury.com,146.8852128,-36.0735087,723
Intereach Community Support - Eastern,Unit 1 553 DAVID Street ALBURY 2640 NSW Australia,NA,NA,NA,"Assistive Technology, Continence Advisory, Dementia, Hearing, In-home respite care, Mental Health, Mobility, People with terminal illness, Vision, Wellness and reablement",2640,NSW,6.10359E+11,cste@intereach.com.au,http://www.intereach.com.au,146.9208178,-36.0784422,724
Cooma-Monaro Nursing Service,227 SHARP Street COOMA 2630 NSW Australia,NA,NA,NA,NA,2630,NSW,6.10265E+11,mhns@mhns.net.au,http://www.homenursingservice.com.au,149.1157912,-36.2380009,725
Berridale Community Services - Snowy Monaro Regional Council,Shop1 Jindabyne Road Berridale 2628 NSW Australia,NA,NA,"English, Russian, Spanish","Assistive Technology, Continence Advisory, Dementia, Hearing, In-home respite care, Mental Health, Mobility, People with terminal illness, Vision, Wellness and reablement",2628,NSW,6.10265E+11,tabitha.williams@snowymonaro.nsw.gov.au,http://www.snowymonaro.nsw.gov.au,148.8298327,-36.3611794,726
Warrigal At Home - Queanbeyan & ACT,111 Campbell Street Queanbeyan 2620 NSW Australia,NA,NA,"Greek, Macedonian","Continence Advisory, Dementia, In-home respite care, Mobility, Wellness and reablement",2620,NSW,6.11801E+11,customer.relations@warrigal.com.au,http://www.warrigal.com.au,149.2277275,-35.356065,727
annecto - ACT,Office 112 8 Chandler Street BELCONNEN 2617 ACT Australia,"Bosnian, Chinese, Croatian, Dutch, Egyptian, Filipino, German, Greek, Hungarian, Indian, Italian, Lebanese, Macedonian, Maltese, Polish, Russian, Serbian, Sri Lankan, Ukrainian, Vietnamese",NA,"Arabic, Cantonese, Croatian, Greek, Italian, Mandarin, Polish, Spanish, Vietnamese","Assistive Technology, Continence Advisory, Dementia, Hearing, In-home respite care, Mental Health, Mobility, People with terminal illness, Vision, Wellness and reablement",2617,ACT,6.1028E+11,actenquiries@annecto.org.au,http://www.annecto.org.au,149.0689327,-35.2379994,728
Caring Approach in ACT,Suite I 58-69 Cnr Cohen & Lathlain Street BELCONNEN 2617 ACT Australia,"Australian, Australian Aboriginal, Australian South Sea Islander, Bosnian, Chinese, Croatian, Dutch, Egyptian, English, Filipino, German, Greek, Hungarian, Indian, Italian, Lebanese, Macedonian, Maltese, Polish, Russian, Serbian, Sri Lankan, Ukrainian, Vietnamese","Anglican, Baptist, Buddhism, Catholic, Churches of Christ, Eastern Orthodox, Hinduism, Islam, Jehovah's Witnesses, Judaism, Latter-day Saints, Lutheran, Oriental Orthodox, Other Christian, Other Protestant, Pentecostal, Presbyterian and Reformed, Salvation Army, Seventh-day Adventist, Uniting Church","Arabic, Cantonese, English, Greek, Italian, Mandarin, Spanish, Vietnamese","Assistive Technology, Continence Advisory, Dementia, Hearing, In-home respite care, Mental Health, Mobility, People with terminal illness, Vision, Wellness and reablement",2617,ACT,6.10282E+11,admin@caringapproach.com.au,http://www.caringapproach.com.au,149.0649482,-35.2396469,729
Belconnen Community Service Inc,26 CHANDLER Street BELCONNEN 2617 ACT Australia,NA,NA,NA,"Continence Advisory, Wellness and reablement",2617,ACT,6.10263E+11,jenelle.tinham@bcsact.com.au,www.bcsact.com.au,149.069655,-35.2389303,730
Carers ACT Home Care Package,Unit 2 80 BEAUREPAIRE Crescent HOLT 2615 ACT Australia,NA,NA,NA,"Continence Advisory, Dementia, In-home respite care, Mental Health, Mobility, People with terminal illness, Wellness and reablement",2615,ACT,6.10263E+11,tracey.gullo@carersact.org.au,NA,149.0123112,-35.2228173,731
Vivere,41-45 TENNANT Street FYSHWICK 2609 ACT Australia,"Chinese, Dutch, German, Indian, Italian, Lebanese, Macedonian, Polish, Sri Lankan, Vietnamese","Anglican, Baptist, Buddhism, Catholic, Churches of Christ, Eastern Orthodox, Hinduism, Islam, Judaism, Latter-day Saints, Lutheran, Oriental Orthodox, Other Christian, Other Protestant, Pentecostal, Presbyterian and Reformed, Salvation Army, Seventh-day Adventist, Uniting Church",NA,"Assistive Technology, Continence Advisory, Dementia, Hearing, In-home respite care, Mental Health, Mobility, People with terminal illness, Vision, Wellness and reablement",2609,ACT,6.10261E+11,info@vivereaustralia.com.au,http://www.vivereaustralia.com.au,149.1863744,-35.332651,732
WELLWAYS  ACT,50 EASTY Street PHILLIP 2606 ACT Australia,"Bosnian, Chinese, Croatian, Dutch, Egyptian, Filipino, German, Greek, Hungarian, Indian, Italian, Lebanese, Macedonian, Maltese, Polish, Russian, Serbian, Sri Lankan, Ukrainian, Vietnamese",NA,"Arabic, Cantonese, Croatian, Greek, Italian, Mandarin, Polish, Spanish, Vietnamese","Assistive Technology, Continence Advisory, Dementia, Hearing, In-home respite care, Mental Health, Mobility, People with terminal illness, Vision, Wellness and reablement",2606,ACT,6.10263E+11,communitya@healthcall.com.au,https://www.wellways.org,149.0896955,-35.3430329,733
